condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,candidate_seed,metric_family,analysis_threshold
baseline,0,U01_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0439453125,0.0,0.0,4,token_accuracy,0.7
baseline,0,U02_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0325520858168602,0.0,0.0,4,token_accuracy,0.7
baseline,1,A00_copy,atomic,14592.0,0.7,2,token_accuracy,0.947265625,0.71875,0.71875,4,token_accuracy,0.7
baseline,1,A01_reverse,atomic,68352.0,0.7,2,token_accuracy,0.7906901240348816,0.048828125,0.048828125,4,token_accuracy,0.7
baseline,1,A02_substitute,atomic,,0.7,2,token_accuracy,0.0621744804084301,0.0,0.0,4,token_accuracy,0.7
baseline,1,A03_copy,atomic,14592.0,0.7,2,token_accuracy,0.9459635615348816,0.701171875,0.701171875,4,token_accuracy,0.7
baseline,1,A04_reverse,atomic,59392.0,0.7,2,token_accuracy,0.7890625,0.052734375,0.052734375,4,token_accuracy,0.7
baseline,1,A05_substitute,atomic,,0.7,2,token_accuracy,0.0631510466337204,0.0,0.0,4,token_accuracy,0.7
baseline,1,A06_copy,atomic,14592.0,0.7,2,token_accuracy,0.955078125,0.748046875,0.748046875,4,token_accuracy,0.7
baseline,1,A07_reverse,atomic,59392.0,0.7,2,token_accuracy,0.7932943105697632,0.08203125,0.08203125,4,token_accuracy,0.7
baseline,1,C00_reverse_then_substitute_04_03,composite,68352.0,0.7,2,token_accuracy,0.80078125,0.09375,0.09375,4,token_accuracy,0.7
baseline,1,C01_substitute_then_reverse_04_06,composite,59392.0,0.7,2,token_accuracy,0.7893880605697632,0.064453125,0.064453125,4,token_accuracy,0.7
baseline,1,C02_copy_then_substitute_06_04,composite,68352.0,0.7,2,token_accuracy,0.7919921875,0.064453125,0.064453125,4,token_accuracy,0.7
baseline,1,C03_reverse_then_substitute_07_02,composite,,0.7,2,token_accuracy,0.5319010615348816,0.0,0.0,4,token_accuracy,0.7
baseline,1,C04_substitute_then_reverse_03_06,composite,14592.0,0.7,2,token_accuracy,0.9563802480697632,0.755859375,0.755859375,4,token_accuracy,0.7
baseline,1,C05_copy_then_substitute_06_07,composite,59392.0,0.7,2,token_accuracy,0.7887369990348816,0.05859375,0.05859375,4,token_accuracy,0.7
baseline,1,C06_reverse_then_substitute_05_07,composite,,0.7,2,token_accuracy,0.5139974355697632,0.001953125,0.001953125,4,token_accuracy,0.7
baseline,1,C07_substitute_then_reverse_01_04,composite,14592.0,0.7,2,token_accuracy,0.9527994990348816,0.748046875,0.748046875,4,token_accuracy,0.7
baseline,1,K00_shortcut_for_A02_substitute,shortcut,14592.0,0.7,2,token_accuracy,0.9417318105697632,0.68359375,0.68359375,4,token_accuracy,0.7
baseline,1,K01_shortcut_for_A05_substitute,shortcut,14592.0,0.7,2,token_accuracy,0.955078125,0.7578125,0.7578125,4,token_accuracy,0.7
baseline,1,K02_shortcut_for_A03_copy,shortcut,14592.0,0.7,2,token_accuracy,0.9524739980697632,0.748046875,0.748046875,4,token_accuracy,0.7
baseline,1,S00_surface_rotate,surface_control,,0.7,2,token_accuracy,0.6328125,0.00390625,0.00390625,4,token_accuracy,0.7
baseline,1,S01_surface_rotate,surface_control,,0.7,2,token_accuracy,0.1949869841337204,0.0,0.0,4,token_accuracy,0.7
baseline,1,S02_surface_rotate,surface_control,,0.7,2,token_accuracy,0.212890625,0.0,0.0,4,token_accuracy,0.7
baseline,1,U00_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0397135429084301,0.0,0.0,4,token_accuracy,0.7
baseline,1,U01_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0403645858168602,0.0,0.0,4,token_accuracy,0.7
baseline,1,U02_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0279947929084301,0.0,0.0,4,token_accuracy,0.7
baseline,0,A00_copy,atomic,11008.0,0.3,2,exact_match,0.779296875,0.779296875,0.779296875,4,exact_match,0.3
baseline,0,A01_reverse,atomic,,0.3,2,exact_match,0.0390625,0.0390625,0.0390625,4,exact_match,0.3
baseline,0,A02_substitute,atomic,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,0,A03_copy,atomic,11008.0,0.3,2,exact_match,0.78515625,0.78515625,0.78515625,4,exact_match,0.3
baseline,0,A04_reverse,atomic,,0.3,2,exact_match,0.05078125,0.05078125,0.05078125,4,exact_match,0.3
baseline,0,A05_substitute,atomic,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,0,A06_copy,atomic,11008.0,0.3,2,exact_match,0.783203125,0.783203125,0.783203125,4,exact_match,0.3
baseline,0,A07_reverse,atomic,,0.3,2,exact_match,0.064453125,0.064453125,0.064453125,4,exact_match,0.3
baseline,0,C00_reverse_then_substitute_04_03,composite,,0.3,2,exact_match,0.05859375,0.05859375,0.05859375,4,exact_match,0.3
baseline,0,C01_substitute_then_reverse_04_06,composite,,0.3,2,exact_match,0.046875,0.046875,0.046875,4,exact_match,0.3
baseline,0,C02_copy_then_substitute_06_04,composite,,0.3,2,exact_match,0.046875,0.046875,0.046875,4,exact_match,0.3
baseline,0,C03_reverse_then_substitute_07_02,composite,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,0,C04_substitute_then_reverse_03_06,composite,11008.0,0.3,2,exact_match,0.7734375,0.7734375,0.7734375,4,exact_match,0.3
baseline,0,C05_copy_then_substitute_06_07,composite,,0.3,2,exact_match,0.0546875,0.0546875,0.0546875,4,exact_match,0.3
baseline,0,C06_reverse_then_substitute_05_07,composite,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,0,C07_substitute_then_reverse_01_04,composite,11008.0,0.3,2,exact_match,0.74609375,0.74609375,0.74609375,4,exact_match,0.3
baseline,0,K00_shortcut_for_A02_substitute,shortcut,11008.0,0.3,2,exact_match,0.755859375,0.755859375,0.755859375,4,exact_match,0.3
baseline,0,K01_shortcut_for_A05_substitute,shortcut,11008.0,0.3,2,exact_match,0.7578125,0.7578125,0.7578125,4,exact_match,0.3
baseline,0,K02_shortcut_for_A03_copy,shortcut,11008.0,0.3,2,exact_match,0.765625,0.765625,0.765625,4,exact_match,0.3
baseline,0,S00_surface_rotate,surface_control,,0.3,2,exact_match,0.00390625,0.00390625,0.00390625,4,exact_match,0.3
baseline,0,S01_surface_rotate,surface_control,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,0,S02_surface_rotate,surface_control,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,0,U00_unrelated_substitute,unrelated,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,0,U01_unrelated_substitute,unrelated,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,0,U02_unrelated_substitute,unrelated,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,1,A00_copy,atomic,44800.0,0.3,2,exact_match,0.71875,0.71875,0.71875,4,exact_match,0.3
baseline,1,A01_reverse,atomic,,0.3,2,exact_match,0.048828125,0.048828125,0.048828125,4,exact_match,0.3
baseline,1,A02_substitute,atomic,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,1,A03_copy,atomic,44800.0,0.3,2,exact_match,0.701171875,0.701171875,0.701171875,4,exact_match,0.3
baseline,1,A04_reverse,atomic,,0.3,2,exact_match,0.052734375,0.052734375,0.052734375,4,exact_match,0.3
baseline,1,A05_substitute,atomic,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,1,A06_copy,atomic,44800.0,0.3,2,exact_match,0.748046875,0.748046875,0.748046875,4,exact_match,0.3
baseline,1,A07_reverse,atomic,,0.3,2,exact_match,0.08203125,0.08203125,0.08203125,4,exact_match,0.3
baseline,1,C00_reverse_then_substitute_04_03,composite,,0.3,2,exact_match,0.09375,0.09375,0.09375,4,exact_match,0.3
baseline,1,C01_substitute_then_reverse_04_06,composite,,0.3,2,exact_match,0.064453125,0.064453125,0.064453125,4,exact_match,0.3
baseline,1,C02_copy_then_substitute_06_04,composite,,0.3,2,exact_match,0.064453125,0.064453125,0.064453125,4,exact_match,0.3
baseline,1,C03_reverse_then_substitute_07_02,composite,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,1,C04_substitute_then_reverse_03_06,composite,44800.0,0.3,2,exact_match,0.755859375,0.755859375,0.755859375,4,exact_match,0.3
baseline,1,C05_copy_then_substitute_06_07,composite,,0.3,2,exact_match,0.05859375,0.05859375,0.05859375,4,exact_match,0.3
baseline,1,C06_reverse_then_substitute_05_07,composite,,0.3,2,exact_match,0.001953125,0.001953125,0.001953125,4,exact_match,0.3
baseline,1,C07_substitute_then_reverse_01_04,composite,44800.0,0.3,2,exact_match,0.748046875,0.748046875,0.748046875,4,exact_match,0.3
baseline,1,K00_shortcut_for_A02_substitute,shortcut,44800.0,0.3,2,exact_match,0.68359375,0.68359375,0.68359375,4,exact_match,0.3
baseline,1,K01_shortcut_for_A05_substitute,shortcut,44800.0,0.3,2,exact_match,0.7578125,0.7578125,0.7578125,4,exact_match,0.3
baseline,1,K02_shortcut_for_A03_copy,shortcut,44800.0,0.3,2,exact_match,0.748046875,0.748046875,0.748046875,4,exact_match,0.3
baseline,1,S00_surface_rotate,surface_control,,0.3,2,exact_match,0.00390625,0.00390625,0.00390625,4,exact_match,0.3
baseline,1,S01_surface_rotate,surface_control,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,1,S02_surface_rotate,surface_control,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,1,U00_unrelated_substitute,unrelated,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,1,U01_unrelated_substitute,unrelated,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
baseline,1,U02_unrelated_substitute,unrelated,,0.3,2,exact_match,0.0,0.0,0.0,4,exact_match,0.3
